,vd,ad,X,ad_rank,Y,Z,GCI,F,vd_ad_ratio,log_X,log_vd_ad_ratio,log_ad,log_vd,log_Y
767,-285.67942940489013,-0.07509267806572933,-1.0322388598167913,77.19979103561258,69.19922151733246,50.36409392936104,68.9406402718205,-690.6270986570149,102407088.18791758,-0.08021628963500532,16.26141838552165,-0.003860318052566373,-0.31278832911147775,4.253432497807758
768,29.391365610309606,-0.2049641294029387,-1.260959084169773,-13.018859553662153,68.41998720853339,9.394927608692594,48.7435288327217,-484.5556654484412,16147348.548243972,-0.0347951168712578,20.269936896519436,-0.06698880568134923,-0.4566289154219303,4.2619908272076
769,-235.09384084685416,-0.18428934310741216,-0.9557875378546148,74.60409249078198,68.84845191149563,-1.2647663382539411,72.24048752772403,123.74810050643576,24714443.49679146,-0.04358253104562427,3.539701618268191,-0.08337483604829415,-0.011924504171612893,4.272063641607808
770,-63.1372465255582,-0.1528525151893381,-0.7095932789380328,74.51241451327145,66.59849674890387,61.28940857060123,43.02160342594733,3919.307678663734,-277925762.19723314,-0.06799138745452822,0.09872963153374181,-0.14480838456907993,-0.05237860652375559,4.256341922624659
771,32.02102799623017,-0.4087509484315651,-0.7553192521955194,72.10150120603325,68.81759690591929,4.380339859078838,81.27667583365938,-185.5720290983267,-142600207.3845936,0.0029498819113674413,1.3459526642435522,-0.07052410850810052,0.8570211249118296,4.265117684240935
772,-9.556097527544834,-0.35245787084075453,-0.5004295733132619,75.85571405997528,70.03602716627113,1.4715075788631005,4.166816414938225,-251.11395660457373,-228093774.34265447,-0.03883079891571756,17.00499852519306,0.046004986377382595,0.039149265267457996,4.272051303882583
773,-194.61396650640674,-0.20043141778861517,-0.6797416220809254,72.71974362620206,69.38246180727698,24.41102405366724,112.08413301942473,3617.932211492316,-210998188.10246915,-0.037806958539094944,0.7986820335955265,0.13255573687425726,0.48966773508974426,4.25653200686314
774,344.8151439525212,-0.11024725356715334,-1.270838594958341,-12.107849913677661,68.57536755954021,37.255289806714636,86.0207329740518,3414.964317652978,216348275.27567357,-0.017462879273692302,13.695536473108202,-0.05083520091866996,-1.127958488479946,4.245483075645665
775,-81.4349997725514,0.4081517343878479,-1.0190533998590676,11.327228495863885,67.24450606675315,49.561793002878694,79.23698170205463,-486.5739308889138,-221906466.82235712,-0.05459267846825082,15.906814313717073,-0.03502600836668017,-0.10729703772240012,4.373725312415344
776,-271.20089153246664,-0.3609514874847071,-0.8311799614329094,76.04373017633523,71.3086579159907,-1.604120361519203,-1.5937064146088495,2590.7647485131815,-164979665.25370494,-0.019695431590374544,14.540701046665259,-0.05639516647552514,-0.1631180630946449,4.259136625854624
777,248.2365079973407,0.06842636599501344,-0.7665878268053186,48.16087471513512,68.71776261809448,67.53538924309254,55.618382421267256,8020.36537173619,-377885223.4194799,0.01710412944966694,19.414101438661042,-0.03761114314150857,-0.24122711433073596,4.267428779605953
778,-75.48307675652416,-0.3800662717915756,-1.1939774258054638,74.41449759745117,68.1567509159704,68.75328423432082,87.19009967439207,-1054.960777354157,-162166124.69950527,-0.003518768886315157,0.7211049751414814,-0.06416472998738772,-0.07198899043072388,4.615916048314502
779,-209.97686799941255,-0.20621048587484914,-0.923364060234067,22.035185896482883,69.30546305438173,65.31788225841655,11.849803131171615,2463.2943632566926,-54176463.97381087,-0.01730336875901514,1.1029343382193502,-0.04171782628058561,-0.1440641235862481,4.261570065177195
780,-310.5874479794235,-0.3898492462067701,-0.6483829764695825,76.26052242611239,69.72141249196333,-7.359729707643296,25.013769528654468,566.8065375729963,-171580773.67932475,-0.06951774959323358,-1.082101196723866,0.14347255707075832,-0.06191129416288385,4.257024864231703
781,-219.89831619246502,-0.43726937608776306,-1.3073865304577275,-16.519777117934055,68.23892628244327,3.006742606105239,65.63674593100606,6591.266237960644,-262471574.7986604,-0.03762783575230381,15.685238374816397,-0.06698078113118673,0.48745170855949294,4.237291500187283
782,94.4674327083882,-0.20220177702453754,-1.1669283016670249,74.01774004174572,70.96863176247855,4.688970760778192,13.607614624224098,4475.211326639793,228324751.51307955,-0.05339915457011355,17.304453921808328,-0.34110390820631376,0.5624598516859085,4.250925164575746
783,-192.31265024873233,0.07418274344512987,-0.9306479380188478,77.91178757667849,70.4188353628609,51.20800357381749,10.070112400048902,260.5197011236651,-331965494.3184052,-0.07222245983986822,17.21607131934539,-0.2849152992077675,0.131162650923464,4.2357397341389245
784,-37.37464765888819,-0.18482414302935524,-0.42736117037596816,73.5039110124666,69.09478206662551,128.1552876338548,83.21790456201502,-455.6039701836658,70392328.79664716,-0.05277707241133299,22.296907612492873,-0.017011706824037118,-0.2014223394084319,4.257752595256726
785,167.7990330189346,-0.24541018083172167,-0.4619394581359561,4.029780249627578,90.54903253277959,46.16944280254643,69.36511909293016,1207.329681966762,18142946.850479137,-0.00795811769345654,2.1762079901730913,-0.17435199414145738,0.2328607406868734,4.264050517075767
786,-193.59550380355137,-0.19654665486168355,-1.0025972644658145,-23.987290061517037,68.16372380392097,75.61967934055453,55.49490210938115,1831.7963345920675,-214826129.68544504,-0.028056818262020236,4.9186042358374,0.020026933453899318,-0.10948474765010063,4.259270772813228
787,-89.44769330077474,-0.31618037388427334,-0.9267401616465683,70.36632064042388,70.39080019883696,-6.194208986938634,47.95804363297852,-970.0051533436001,-106438185.25906532,-0.054443686731016884,1.746510130533526,-0.03157676642591439,3.1256532936974235,4.264942304042498
788,-180.04360521287677,-0.22918351705991297,-0.01714207706716945,78.03255524848068,68.60090518333905,66.92790788806693,7.90225297955438,4335.653607180451,-272462626.01999956,0.01917030348511305,4.435513668564987,-0.010788061783843611,1.302195030947185,4.268461596136962
789,42.026599353626324,-0.07729431904617443,-0.521275114811454,-3.9558518072884823,72.43712337996564,60.887129253944394,76.07215361133338,1776.6508993003345,-122146002.55295639,-0.053765753090297554,11.051279894921388,-0.07926111879471699,0.925274521727291,4.2636050049551155
790,-12.866764133327623,-0.31019043764424836,-1.4251835097222936,72.53403245223001,66.93480937928676,-10.055487633955439,-2.352635421301617,3618.0732432757623,-133701367.14771093,-0.018402007213209344,21.00695655589609,-0.076727362027667,0.2288261276291308,4.276009753218717
791,208.50788625210114,-0.47684117994236497,0.9462261273163812,76.75341060647534,67.32582495297414,6.0366178709136795,91.84968668830776,-134.35177559942983,-52486807.67957688,-0.014874417376968964,20.719124982972115,-0.13352686115447374,0.7851291994258788,4.372989906605784
792,175.89492093801704,-0.09186092830117756,-0.9715472887251922,76.7446251399253,69.46056198221855,-1.968430908910619,39.763768645155956,3263.2593549403205,-26245686.628278315,-0.011612944306102557,1.1856696837942904,-0.060170753330231225,0.30654210261404913,4.26230533423861
793,90.53569082716406,0.05860794531075118,-1.263563214487543,74.00465466633153,66.87242917776614,87.37559884723555,63.44319846109158,2169.2839227017894,-141345618.9964347,-0.05253069860302634,3.0485842764751863,0.022888239759162578,-0.16442882840043538,4.255618264425132
794,-124.82222494997617,-0.13720641153404817,-1.2913502216588058,-10.029328604092449,86.21226929596172,64.55468980377428,58.22970677627652,5287.956242663127,-258669833.3175718,-0.06689545254530649,20.023612952996167,-0.027757760266102403,-0.18040253685545937,4.248838955566671
795,85.32718182161607,0.023475466516607403,-1.0010361300364334,55.976334701974395,70.61493091175595,3.5667424253640094,58.89951305313292,2550.6068647133184,-181719027.58472127,-0.04115069098158838,14.019548223755281,0.02791874670907491,-0.7152592167503415,4.258180184496079
796,46.69857040859333,0.05325982475102038,-0.49150932034796263,75.29920347977044,69.61040881316583,115.93057659140845,47.94033039321774,2709.1656173972888,184350165.92401376,-0.016796831157220013,0.7955938739369892,-0.19476211068995342,0.32786869103815175,4.3748006894311136
797,150.50015918706728,-0.13681396720066422,-1.237816155507989,79.76481936749836,69.33076855089708,3.7635653884008873,15.069649824573037,4199.74463259439,-186687496.88102362,-0.0403943545366675,3.3085358124181616,-0.04577844405487595,-0.07772411132088339,4.262889583665393
798,-197.65241273268552,-0.22276789350183274,-0.11349790931925477,76.47541003015583,68.1146144669532,10.49922199612931,45.27898016496535,1634.2666786547638,-213223484.33792612,-0.036788789344927166,4.273091418304433,-0.0813288452631614,0.5194989038338911,4.274046586603266
799,97.56734924784962,-0.08606511099597627,-0.7543143954140761,81.45802858263804,67.80680277251382,86.84325379907392,9.557706145509716,5332.299536032588,-189228959.4540864,-0.036132130125572245,15.364196866165127,-0.0335562961709245,0.12454318473745213,4.261311626045706
800,70.44026027187829,-0.22950375327085515,-1.3532545373064948,73.89032924522243,69.09291288888261,51.280988603015295,63.02559388971004,4745.794276573718,-191276492.8062007,-0.023077841333853752,1.687885024359296,-0.05619659423170569,-0.20468244731544455,4.2702917476363575
801,10.27588453504432,-0.17679705216515962,-0.43738518490523043,22.08071707423595,68.25211849546378,68.6660402533103,47.11742719440001,4628.63139758685,-70764625.76711331,-0.05957482995174247,2.715015438436524,-0.10273341131063843,0.08158769654985915,4.234155232708269
802,-28.561219645976934,-0.3201925568989666,-0.880716634190722,77.8433540914673,67.46243407245296,110.22007139226793,8.895455365662627,-939.851536437112,-78264276.50046888,-0.006366730261347429,2.945103327594987,-0.039402110218895385,-0.3435977589391725,4.254655674175952
803,-202.04715807657655,0.033524362789633215,0.051492873913454536,76.96971522148677,70.5008279329753,10.084720722091951,45.87249263916064,2224.9718320489296,-92115252.13403594,-0.07144942566955345,0.28556942615746916,-0.012029038927266039,-0.031899297075677735,4.268145942102194
804,-181.1325229596457,-0.05357640317538414,-0.4330322382056359,71.4977393649325,70.06002626978952,-0.5794533366090079,-7.027710996648878,-290.81892330487057,56382413.78179723,-0.06057116114568452,20.88396912665948,-0.05311141409404389,-0.19397369493449534,4.271587136477624
805,-33.08476479364172,-0.407698378805236,-1.2600252688854643,75.42040320490118,68.29794599574386,69.5482635424656,-12.372424282712608,1491.1473298334818,-205080534.8233654,0.01322592413529781,-1.28481349040759,-0.24765425849136435,-0.2847061032593978,4.250731390915416
806,-115.80577100554805,-0.16373582899110917,-0.49973961117906146,16.746895605045324,69.97981511439366,9.68137747203293,47.38620913884859,2065.144835167573,-248055143.27081767,-0.036497261162634236,14.048303541192903,-0.055916826476544355,0.04783192945109149,4.248398888944035
807,134.2857239106954,-21.735554646090563,-0.37646250663449715,74.11666046666741,62.41730965203213,1.5235006836377103,4.255230541004236,3840.5528426094697,-186197414.0299852,-0.039904604506171705,21.549323299839678,-0.0922408320513764,-0.22807765385535383,4.240721360976009
808,144.99309890904928,-0.12902269375898065,-1.0565369291503406,37.899284600949194,69.95938563852398,56.46027792501821,59.166934786677004,48.288173020697585,-230122997.92019698,-0.04652452705110121,3.4238307120123888,0.2586590341615983,-0.2487979902663675,4.2462420970731625
809,31.333155957542175,-0.25977871162631916,-0.34692584323060915,78.39133878835851,68.08783791628579,10.969311914197235,68.41527405896039,-622.1952064732891,-123326956.6678374,-0.019817943288935554,1.7766092504638442,-0.046575936786326926,-0.23665197544433403,4.251975165170685
810,-116.76547725816886,-0.218085792819099,-0.3969357719145691,75.4884853347315,68.84182478814459,108.69892578324482,8.572310771641797,3388.6889887091056,-233407560.71838087,-0.0072615900342181145,3.413243817742912,-0.058020262530094735,-0.2411195574819347,4.700222232428655
811,-81.09302010586656,-0.2459229777125811,-0.5391287619369328,76.6837236397524,92.31937824415013,64.53561946055086,-13.730229293379331,2460.344562050086,56126801.42527524,0.06600228021756453,3.3120892056261853,-0.06923629959134313,-0.7968661529808372,4.236030124934841
812,-22.561249069734032,-0.3117932535998447,-0.9411589178035027,77.97767878625707,73.71237866491855,107.90465148541614,0.2269742563810233,2278.821125604588,-88179776.84982495,-0.03885022468951267,-0.20116059729012636,-0.02354194968640949,-0.3373275448277757,4.225755197626338
813,-48.655230692851774,-0.33522737792526486,-0.6648205857422339,76.07089902724755,66.99249410102927,80.43496668145012,-12.213564610268747,1669.2438123802258,58456977.10327939,-0.04445543030112545,14.184046261208755,-0.04510087152163414,-0.1695956849723126,4.2534782944256575
814,-181.5196568265949,-0.29871203695038234,-1.3952172379323962,77.45847771201706,67.69338065351667,86.38589158865146,94.31593052127153,6697.199271910095,-301107833.6450737,-0.06495524383057402,1.1554699655174439,-0.07119503097332354,-0.2886917474105637,4.252155131306777
815,-291.41063368387023,0.22544433962390278,-0.2620915999050689,73.0450432072842,68.54141733762873,-0.39790080287666807,75.06060806882361,-287.46259676268653,10573447.290944623,-0.024181837871135387,1.9889936560065091,-0.12196974527062013,-0.09887993802249892,4.266879200948083
816,6.257439220054919,-0.3078582515311199,-0.9257423200894594,76.71994905006852,69.0714763806983,-1.077951740544616,16.628872225357284,-139.25689389960976,-221288255.06681523,-0.05339593100793087,4.040205434813898,-0.09118401024899409,0.1822935532956841,4.279953283925389
817,75.45572272058493,-0.1742341406645687,-0.15899900017412932,79.26252236522451,68.15970341707013,11.713199219234678,72.38256247163862,2592.766590877483,63389044.19668307,-0.007476192424542687,2.0320500187463826,-0.0707579860775719,-0.06990197477228116,4.235606909121103
818,107.37341215628781,-0.15649623241696767,-0.7472119254022285,74.09971290089696,68.2995002368888,67.28916087782476,64.95940359777072,3285.230278818363,-299224113.4991283,0.0044383984937278855,10.919104991574766,-0.039614878707208846,-0.20121153521667,4.269988837180712
819,-42.975912575138224,-0.38783664915631666,-0.9292503274806456,79.81951933924644,68.63353102863796,9.49853501246686,74.02726179178904,-646.5340580978194,-299634463.2095314,-0.07740570824053648,17.686122068050928,0.00032236923269705724,0.04958037990678412,4.264469774647761
820,-222.31320629710632,-0.35284639822410035,-1.3974128055371602,81.90064951065129,67.97129485161068,9.084847950156885,61.24068152868806,-438.3346344947428,-88918431.35630003,-0.04132358172966654,-0.20271486878655842,-0.08822466974583518,0.03765295771418398,4.246064000102733
821,-142.69353942659532,-0.042576210990519246,-0.1399262478578205,73.25067713702678,68.93453539990703,2.797416196522645,9.481472878910596,-939.3783758154275,-13817364.013314657,-0.002504327616571901,16.932374987314056,-0.007886021285343674,-0.99341332656336,4.255051808134686
822,-1.3103860123391105,-0.3654637798681798,-0.43988621118647764,31.185540796598296,68.35589631257962,13.403942065744227,80.48567049549213,1740.0887410197147,-59748213.997254275,0.026526201486970886,2.502648272529857,-0.07301919785837256,-1.2593569704642473,4.240250185593842
823,-87.97428309249875,-0.2717609002159569,-0.9547157894270518,82.62112171652382,70.68601660100902,1.0329951075170007,58.10436913604774,-725.2460405553309,-224930240.47164008,-0.030668981780856176,3.892604944700877,-0.13190796894175782,-0.32970014025520833,4.2524852901082735
824,106.34667612366846,-0.08784281877077449,-0.8082522321880362,75.8038762528467,68.15522717235841,68.86569492558459,-1.5618742486283637,2620.5308349373854,-237807360.0304827,-0.023003013307647015,2.1314486218222948,0.14793350294258384,-0.6561652345335699,4.258029427266985
825,91.96446721180895,-0.17607665693228017,-0.9786290094819659,73.86085278134264,69.05930581142657,67.390944982496,54.35330698528061,-100.42762147629637,-379901221.80733174,-0.05749234343925453,0.7365767561868526,0.2589043158570318,0.15434717430270783,4.215074673974396
826,-14.812119719202515,-0.3559735889532255,0.3712711115283058,81.49075177459451,69.64143736197917,55.976736467623866,70.2067877125895,2055.5020452505996,-322876574.9109679,-0.058039009489538274,3.582227676283488,-0.06502128165624367,-0.2699799402798037,4.25703951433283
827,-221.1503028497729,-0.1178543962966104,-1.3589042630452293,80.20179213584626,69.8945980202928,28.073146601958683,91.44955289756835,-396.6340991106568,-26405129.857674416,-0.03343231784208511,0.43244512478961267,-0.045120996904787256,0.8581674925153207,4.272210153698438
828,75.84461532881357,0.11232977085192233,0.4951410766336228,-9.027175507922685,68.61645137157277,65.2657810960755,78.12791034421238,-16.966802055027074,5889195.257526536,-0.053070209652114064,3.929536977457332,-0.03753392958578887,-0.6046450095298398,4.248255486942141
829,-2.2444031972876353,-0.3083939199941584,-0.29245877694479,14.752500829505983,83.67129204108262,16.006349912287824,70.14530221496601,2368.433047072168,-185987984.45738313,-0.03027504832459607,15.418229531907084,-0.026661142489299634,0.7081824974349313,4.310060935960156
830,211.0406449576951,-0.2508147374036592,-0.7775868587111081,30.410098072000217,67.06423418101,59.869615989916234,62.574289025739525,2352.499752471066,-246621474.74934688,-0.030137834568782974,3.5637841052352655,-0.14210843999523218,0.03332508779765052,4.3005639396815445
831,114.4448760958935,-0.10091906259671024,0.44450158096862435,77.95172888074741,68.52085279451175,106.57266169906873,71.21686630118657,-550.5661731449334,73692757.87070999,0.020027289124940444,3.0874947433800357,-0.0732100554842776,-0.3872320049464346,4.254747680846253
832,-97.00696751824728,0.02242305229101349,-0.13194230502773774,78.54204307651054,68.68301837450093,58.37935589835078,60.52831986426243,-658.6535099652783,-138629186.10996395,-0.01932220080880793,9.615969372638126,-0.14877458617048525,-0.5714094219267781,4.233741737561867
833,-207.5505296088399,-0.18801332375038798,-1.0578608304300416,30.331906594168082,67.47112350885229,9.161577020109176,44.06675471723879,5562.6788485517445,-105373597.00646286,-0.003927288008540773,12.366405651427945,-0.08585380892166553,0.4521691355830665,4.241734737338593
834,-101.2560271659681,-0.4618973186639302,0.7059359207221555,76.22149037965721,68.44829288473036,65.29966374283751,-1.8600139991403601,902.7850059075472,-203384430.5905322,-0.04934245402898971,18.08452955091836,-0.07347463655928255,0.2000454713995396,4.268671788803301
835,-175.16368440951507,-0.12365999746179823,-1.2742822796587976,76.25704713125867,69.01923021195374,-1.8535894084424163,31.428771664123925,2422.797168206601,2777898.323327586,-0.05529852968212994,2.198439007840414,0.00828694182028505,-0.23229137058528493,4.245381125263322
836,137.17721314092782,-0.023707104602128333,-0.5564659996260092,79.58588426666486,68.13787237655946,69.34363009190318,-0.2707981635430521,2583.458180312333,37315477.34146591,-0.039648475610617975,22.245943127391413,0.2928220534389523,-0.058336914237732684,4.2569275272302605
837,-127.54664034570749,-0.38337193920069834,-0.7349702601324446,50.605788332294836,67.39109005115613,7.0198034565788365,101.44768479500291,1901.0613593983626,-154352395.46974504,-0.05939145173615783,16.32134604792744,-0.04199375693976244,-0.3423491439857994,4.223307970933732
838,-115.32865809036967,0.09271328485093286,-0.6470564074285149,-27.733789620299746,68.01143923576694,-1.6935681144719292,63.50782067825605,-480.66632457509223,-6184722.076506853,-0.04041010207354641,18.813545694844127,-0.138605221506071,-0.161577761688262,4.262363563776631
839,-170.87292217362887,-0.1662405652685253,-0.9376695847418832,80.6907922063596,67.71298065314198,56.55407195528023,67.89559419863713,-405.15197622344186,-199713386.65138695,-0.04833503639483831,18.181791279764912,-0.06321513800518681,-0.2786951539226689,4.256220067324529
840,105.54933396766562,-0.15233048793056278,-0.8777960283300845,48.55149899182325,69.64369144124855,129.78803390155053,-12.795484230619774,5639.2301907748115,-150411842.18690282,-0.002816151444380695,19.989330482435687,-1.3846880134619153,0.14288828006982257,4.252338855946621
841,-262.906377828589,0.15517236558598171,-0.5627434891367102,74.32998038256761,68.08274564928361,60.09076808036366,83.12600416910497,3945.7644246197815,-248938333.0301625,-0.0596659391450543,15.219904621747878,-0.06030012450601799,1.4056859156052188,4.268763518781542
842,112.99172764108405,0.04509651556291776,-0.5716917535963595,75.92569920996914,73.2300876187287,120.84719523307623,46.387039685689594,5422.745889204445,-266071935.10445875,0.059293704267404934,-0.1687930116881562,-0.08819393214789281,-0.14676732667827033,4.253373811829883
843,-356.61622351402,-0.03634716623843932,-0.6269293829917442,71.901400020474,68.40293380011883,14.020730297015783,3.857828563118355,1602.6798497827613,-139745305.18136126,-0.015266986809028462,18.7132629633643,-0.03372546190829206,-0.16896587620140643,4.276011031425243
844,-114.6461347330259,0.0024146137041720223,0.18828454259748684,72.1488837897764,69.6555139798502,6.374613879370242,69.71935491504354,4173.182617175061,-12321850.605790248,-0.012321490897144561,20.275976325512552,-0.01702219061921162,-0.1032198821706638,4.271435330792628
845,133.91030181151717,-0.08390991141880919,-0.7944341669654955,79.33298525867991,69.40615208196573,-1.573112811079779,7.243771429817812,2918.292528747938,-240041047.14824343,-0.04159724691239818,0.960764029216776,0.007058577782380154,-0.2340091726408723,4.257727652735752
846,-190.8971994581261,-0.308596307099606,-0.4039539851299196,51.430474866318434,69.10426946672547,63.250060796632724,0.8936233882013163,4205.6757153835115,-108559715.12819907,-0.07140723076523996,21.295267959746788,-0.22433110013296617,0.9051084727113317,4.245044554591641
847,-262.4863614280556,-0.4048712945699006,-0.5190201154117992,43.13847528475196,68.5386026891547,56.11966670459449,8.713257073338646,1679.549523916955,-151680538.3222318,-0.05330018794398145,20.11489869358287,0.18440579544819852,-0.2273743737044568,4.2495284039563455
848,-98.83059778774212,-0.22747550545046685,-0.6033815968410747,76.24621195135133,86.86314348195678,67.12348831877867,58.26868627307104,-832.3510699624336,-249344019.6756747,-0.05388595057614296,0.8589636068142874,-0.01326802677729176,-0.10952987933181602,4.5003512306085165
849,-10.100539109933589,-0.14067693144912286,-0.8079621378409058,71.60855448337317,67.50781628986813,9.906489359553415,52.79508780057384,-532.8130781678564,61475429.062686816,-0.0027275933302624246,16.95494314257894,-0.07689236726148684,-0.039050024929417226,4.6945522226891025
850,-246.79427889872434,-0.3700860874570708,-1.042710514822782,74.10975033224372,67.26372801027347,68.52331017398726,0.7073853133600458,3349.7656720648356,-224798093.95473057,-0.06730317870935161,3.032642954084029,-0.08211370825550272,1.2326077818484724,4.23943705381213
851,63.62916249913608,0.10185716629186511,-0.7113373526329833,73.04211073608539,70.50885261907902,-3.114042906638298,58.74193597462741,-395.56157979211696,-387442899.4009544,0.0010676855746969399,4.908687456360122,-0.03882805505651547,-0.27121540838116787,4.23779855981819
852,-15.01810982141505,-0.08407643288608171,0.5822243662987312,75.47832656618282,71.60283919601514,78.61601342741386,75.49681184693401,2308.751775180954,-176466717.26505712,-0.01697374863542333,3.227623102006686,-0.06707378101858628,-0.20251589775515044,4.242895038060062
853,124.68551277650394,-0.0430070499493855,-0.9678537237100582,74.22503367863116,70.22824504355076,63.06864378869331,8.119698099288412,2234.313631120158,-20144864.801270813,-0.0028885298083628826,21.674586222585162,0.009528347857721987,-0.13443255882450955,4.244072044101137
854,-280.229544686069,-0.2219945853830036,-0.09160968070135037,76.19433222773482,59.568711198818356,84.93151179537281,54.870659848025106,1939.3773105380417,-287256950.2190045,-0.05919460752517154,12.926310739048764,-0.087914919010379,-0.07121745869546622,4.269741541537693
855,-122.083950409481,0.1920218223991154,-0.04033275680480472,-33.08445147417229,68.21245130799949,60.06725930861276,46.10312463247844,6012.938681332736,12088073.172240797,-0.028942132588089843,18.6540012676407,-0.038807289575813864,-0.1969592217371416,4.276005069571444
856,-48.26473413892447,-0.0789714378409721,-1.0535725522420947,22.18256239327713,69.52155750840531,13.252363674853122,50.58354040967656,2020.3917235312636,-81332046.29872291,-0.04498788436273217,17.89202492549346,-0.014258716786237973,-0.1935812871465049,4.224561105486066
857,-22.353472231296593,-0.41853344600066805,-0.23442701333874297,60.40866406652771,68.71998865474069,34.88503537501074,8.59171052942969,5605.421716180775,19305739.381409895,-0.05524697991323901,1.091877545557705,-0.05840317034729421,-0.10980733244054355,4.26027513758655
858,195.36889005229028,0.08497652087809493,-0.8185865468866321,73.83409566413178,68.91139782808943,86.95032451553912,56.69697172232751,4080.9737585971648,-98553983.15595326,0.034086392742156066,2.631574788930026,-0.08277023234650473,0.17449769238843582,4.28218758193659
859,89.70358224242376,0.019523763126402117,-0.8731212211619009,78.64593442715157,69.57040981159889,65.6564889238767,75.38517390935766,2118.8423220688205,-156110831.97112048,-0.03413767898738916,3.695346190144216,-0.06218288843995194,-0.19268799212560705,4.242947129057889
860,162.19347005517585,-0.3887458584112508,-0.600351069331533,-11.356446410221317,68.31562465079361,83.34027857060451,52.626805923245946,3111.3349389052337,-68530899.1318535,-0.06213763811986252,2.254059076444183,-0.05118968592742235,1.2815494037622401,4.239841334442321
861,-118.60264390717404,-0.20627503039939024,-0.702138565619809,78.08682572136759,66.88264122474219,99.21246314155256,57.41566324713941,-762.5704358503219,-205661363.02478155,-0.020002470443068424,0.8183096803095335,-0.025276904217441,-0.177833780587344,4.232479597251504
862,-113.69582160798745,0.2900387456722297,-0.013157364803717223,77.3035584945843,69.2175882316607,65.26919568395157,33.46115881182471,2190.3034909967437,-202041138.5894478,-0.04837294592172314,19.069148731201334,-0.07390527394268781,-0.24138411449555874,4.264611656738473
863,-158.35669164993664,0.01719661157133899,-0.9147114232562348,76.14805381252916,70.08211153509109,12.49105182343551,-16.37678618680043,3463.4668221805173,-178571603.68083012,-0.02334915418742506,4.819856952970127,-0.06635482579256696,-0.022637211420121983,4.225713497304651
864,-40.46202575630684,-0.12429675729625517,-1.3501792012865907,78.89863407056647,77.64230887100122,51.649138613916044,70.08178555038648,920.3307308767853,-176679584.86007878,-0.06553790814029982,18.428226969148298,-0.083357917790143,-0.530972443767567,4.273245547634943
865,-343.1448186253484,-0.44885765574530695,-0.08476662578091662,36.81650829161937,69.01349780879525,-0.3427854064309518,-3.912463564419866,1881.6015434859632,-36738185.27476512,-0.043854459207517606,14.838975221911927,-0.27223895033325207,-0.1539576483251755,4.259945125303924
866,-22.53717341663903,-0.18225402774673768,0.571039826171982,79.055503681922,68.52362334902946,59.691710506189615,11.321210880821468,-624.0310351781392,-108674434.42801613,-0.07560996085132177,2.972251495087386,0.004286178763923901,-0.1464102814041066,4.230589442352656
867,165.50992914452647,-0.007158986958822104,-0.7366756512875785,80.6101667126544,68.22188335460505,57.148882908812354,8.199026465417054,3953.26344220901,-360211127.3378242,-0.04496932165414981,19.962673781234116,-0.03156909818572282,-0.14645639094286012,4.23465412511262
868,145.70932159368007,-0.18906071619057976,-0.6234380244076054,78.10380921404774,69.04456249671303,88.19690030286388,58.78457828150331,-873.209997284664,35946281.61973732,0.0212177609848963,14.24896513135499,-0.0646508250302283,-0.26030015569318526,4.243150079914532
869,40.607044833368036,-0.06195429097592801,-1.395275237040627,20.962153662411083,66.71702508022825,102.70443623742165,53.33175504820212,2524.917319445176,-303335039.892986,0.01865755698673211,21.289254937556347,-0.09426751944757923,-0.6511500589151951,4.2411172446290175
870,-7.33739270715933,-0.06852976867110722,-0.023056905416342553,26.249447900437353,67.48593095808363,125.74042758045343,96.71471734775307,4865.041537536388,87323443.20567897,-0.04676620164629359,1.5557236085753616,-0.054889057178897444,0.06449226111076023,4.257516865283529
871,-203.95384440896467,-0.4136427421830784,0.2404829989603823,81.57113343277432,67.6518558547113,61.35197006500812,51.43530996771189,2246.8738846578876,-46183042.08950313,-0.047717147044977794,18.64263185095082,-0.09932944072589846,-0.14261717994754036,4.274224677159337
872,-140.4751804261243,-0.22918496462840532,0.23876760370012343,75.59319016713012,68.18803996847848,-16.64003031688005,22.597372465716422,4286.379323177107,44934885.85577071,-0.06479919510585908,16.129138338015586,-0.04748054142895188,0.9179462363084233,4.342034407179424
873,-232.79788644461595,-0.31154604296178706,-0.7647512707163237,-9.96288087583386,69.66448625018123,2.3641358663532817,58.63646473312481,1735.360835400932,-129148016.0067002,-0.06625923463073836,15.748001226134173,0.17365510962227995,-0.4330233326059799,4.273673284987645
874,-175.73745563755693,-0.3134141556464867,-0.41729427405288616,78.63189414537509,80.59455893679609,39.94537610101406,76.78543250317946,2907.2850326877824,-249042738.26272076,-0.07574902597730734,0.4444129646073277,-0.05169956490147502,0.8970410857879842,4.55107633329638
875,-69.45986214174255,-0.43115876372612905,0.6148851264719473,76.34170212313316,69.24076901225078,99.93283507324374,48.779281640868334,111.36620840355134,-218133599.4605932,-0.0639131238961013,2.3101108796184695,-0.039871543034572375,-0.2351712942745381,4.603569604837317
876,78.53012104387945,-0.3334131147884805,-0.42835822148526453,76.88744561595253,70.98957862599062,71.16864236785226,59.5171067499782,4599.794651615333,-132852096.57507284,-0.07461383657522253,3.58963517603647,-0.06420927284668393,0.12141106720658276,4.24478599883547
